 nk, la, al, be, mode_kap, mode_kap_RTA
          23           4           3           3  0.3037E-01  0.2634E-01
          24           4           3           3  0.3108      0.3643    
          25           4           3           3  0.1866      0.1696    
          26           4           3           3   0.000      -0.000    
          27           4           3           3  0.4145E-01  0.2864E-01
          28           4           3           3  0.2346      0.2913    
          29           4           3           3  0.3807E-14  0.3714E-25
          30           4           3           3  0.1866      0.1696    
          31           4           3           3  0.1894E-15  0.1805E-25
          32           4           3           3  0.2000      0.1696    
          33           4           3           3  -0.000      -0.000    
          34           4           3           3  0.2000      0.1696    
          35           4           3           3   0.000      -0.000    
          36           4           3           3  0.1934      0.1637    
          37           4           3           3  0.1866      0.1696    
          38           4           3           3   0.000      -0.000    
          39           4           3           3  0.4145E-01  0.2864E-01
          40           4           3           3  0.2346      0.2913    
          41           4           3           3 -0.1253E-17  0.3707E-25
          42           4           3           3  0.4212E-01  0.2864E-01
          43           4           3           3  -0.000      -0.000    
          44           4           3           3  0.4145E-01  0.2864E-01
          45           4           3           3  0.1806      0.1637    
          46           4           3           3  0.2630      0.2913    
          47           4           3           3  0.4212E-01  0.2864E-01
          48           4           3           3   0.000      -0.000    
          49           4           3           3  0.2000      0.1696    
          50           4           3           3  0.2572E-15  0.5223E-26
          51           4           3           3  0.3101      0.3517    
          52           4           3           3  0.2345      0.2913    
          53           4           3           3  0.3807E-14  0.3714E-25
          54           4           3           3  0.1866      0.1696    
          55           4           3           3  0.1894E-15  0.1805E-25
          56           4           3           3  0.2000      0.1696    
          57           4           3           3  0.1806      0.1637    
          58           4           3           3  0.2630      0.2913    
          59           4           3           3  0.4212E-01  0.2864E-01
          60           4           3           3   0.000      -0.000    
