 nk, la, al, be, mode_kap, mode_kap_RTA
          51           5           2           3  0.5325E-02  0.4363E-02
          52           5           2           3 -0.3527E-31 -0.4757E-31
          53           5           2           3   0.000       0.000    
          54           5           2           3  0.1139E-02  0.1957E-02
          55           5           2           3  0.8474E-03   0.000    
          56           5           2           3  0.4844E-02  0.4095E-02
          57           5           2           3  0.5991E-02  0.4363E-02
          58           5           2           3 -0.2367E-15 -0.2206E-15
          59           5           2           3  0.2547E-02  0.1517E-02
          60           5           2           3  0.1641E-02  0.5738E-14
          61           5           2           3  0.2537E-03  0.2647E-14
          62           5           2           3  0.4728E-02  0.4095E-02
          63           5           2           3  0.4835E-14  0.3825E-14
          64           5           2           3  0.2547E-02  0.1517E-02
           1           6           2           3   0.000       0.000    
           2           6           2           3 -0.4590E-02 -0.2049E-02
           3           6           2           3 -0.3253E-15  0.1121E-25
           4           6           2           3 -0.2834E-02 -0.2049E-02
           5           6           2           3 -0.2886E-02 -0.2049E-02
           6           6           2           3 -0.5869E-03  0.2057E-03
           7           6           2           3 -0.4590E-02 -0.2049E-02
           8           6           2           3  0.1627E-15  -0.000    
           9           6           2           3  -0.000      -0.000    
          10           6           2           3 -0.2886E-02 -0.2049E-02
          11           6           2           3   0.000       0.000    
          12           6           2           3 -0.2826E-02 -0.2186E-02
          13           6           2           3 -0.3199E-02 -0.2049E-02
          14           6           2           3  0.2357E-31  0.2327E-42
          15           6           2           3 -0.4092E-02 -0.2186E-02
          16           6           2           3 -0.3330E-03  0.2057E-03
          17           6           2           3  0.7297E-02  0.5181E-02
          18           6           2           3  0.3113E-15 -0.7614E-15
          19           6           2           3  0.4590E-02  0.2049E-02
          20           6           2           3   0.000      -0.000    
          21           6           2           3  0.2054E-03 -0.5075E-15
          22           6           2           3  0.1847E-02  0.1482E-02
          23           6           2           3  0.1533E-14  0.9996E-15
          24           6           2           3  0.4590E-02  0.2049E-02
