 # i,    taui (ni),  alpha ;   j,    tauj  (nj),   beta  :   term  group   rij 
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 0, 1, 1) ] 3  :    56   12    7.058
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 0,-1, 1) ] 1  :    68   12    4.778
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 (-1, 1, 1) ] 3  :    80   12    9.447
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 (-1, 0, 1) ] 1  :    92   12    7.486
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 ( 1, 1, 0) ] 3  :    16   13   10.781
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 ( 1, 1,-1) ] 3  :    32   13    0.000
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 ( 1, 0, 1) ] 1  :    36   13    4.075
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 ( 1, 0, 1) ] 3  :    48   13    4.075
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 ( 1, 0,-1) ] 1  :    52   13    4.075
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 ( 1,-1, 1) ] 1  :    68   13   12.477
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 ( 1,-1, 1) ] 3  :    80   13   12.477
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 ( 1,-1, 0) ] 1  :    84   13    4.778
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 0, 1, 1) ] 1  :   100   13    7.058
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 0, 1,-1) ] 1  :   116   13    5.763
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 0, 1,-1) ] 3  :   128   13    5.763
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 0,-1, 1) ] 3  :   144   13    4.778
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 (-1, 1, 1) ] 1  :   148   13    9.447
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 (-1, 1, 0) ] 1  :   164   13   11.066
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 (-1, 1, 0) ] 3  :   176   13   11.066
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 (-1, 0, 1) ] 3  :   192   13    7.486
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 ( 1, 0, 1) ] 2  :    12   14    4.075
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 ( 1,-1, 1) ] 2  :    20   14   12.477
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 0, 1,-1) ] 2  :    32   14    5.763
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 (-1, 1, 0) ] 2  :    44   14   11.066
  41  [    2 ( 0, 0, 0) ] 2    42  [    2 (-1,-1, 1) ] 2  :    29   15    5.763
  41  [    2 ( 0, 0, 0) ] 2    42  [    2 ( 1, 1,-1) ] 2  :    32   15    5.763
  41  [    2 ( 0, 0, 0) ] 2    45  [    2 (-1, 1, 1) ] 2  :    41   15    2.495
  41  [    2 ( 0, 0, 0) ] 2    45  [    2 ( 1,-1,-1) ] 2  :    44   15    2.495
  41  [    2 ( 0, 0, 0) ] 2    43  [    2 (-1, 1,-1) ] 2  :    17   16    4.778
  41  [    2 ( 0, 0, 0) ] 2    43  [    2 ( 1,-1, 1) ] 2  :    20   16    4.778
  41  [    2 ( 0, 0, 0) ] 2    13  [    2 (-1, 0, 1) ] 2  :    29   17    4.778
  41  [    2 ( 0, 0, 0) ] 2    10  [    2 ( 1, 0,-1) ] 2  :    32   17    7.058
  41  [    2 ( 0, 0, 0) ] 2     9  [    2 ( 0,-1, 0) ] 2  :    37   17    9.447
  41  [    2 ( 0, 0, 0) ] 2    14  [    2 ( 0, 1, 0) ] 2  :    40   17    4.075
  41  [    2 ( 0, 0, 0) ] 2    58  [    2 ( 1, 0, 0) ] 1  :   100   18    9.112
  41  [    2 ( 0, 0, 0) ] 2    59  [    2 (-1, 0, 0) ] 1  :   105   18   10.781
  41  [    2 ( 0, 0, 0) ] 2    10  [    2 ( 1, 0,-1) ] 1  :   116   18    7.058
  41  [    2 ( 0, 0, 0) ] 2    13  [    2 (-1, 0, 1) ] 1  :   117   18    4.778
  41  [    2 ( 0, 0, 0) ] 2    13  [    2 (-1, 0, 1) ] 3  :   121   18    4.778
  41  [    2 ( 0, 0, 0) ] 2    10  [    2 ( 1, 0,-1) ] 3  :   128   18    7.058
  41  [    2 ( 0, 0, 0) ] 2    31  [    2 (-1, 1, 0) ] 3  :   133   18    4.778
  41  [    2 ( 0, 0, 0) ] 2    25  [    2 ( 1,-1, 0) ] 3  :   144   18    4.778
  41  [    2 ( 0, 0, 0) ] 2    14  [    2 ( 0, 1, 0) ] 1  :   148   18    4.075
  41  [    2 ( 0, 0, 0) ] 2     9  [    2 ( 0,-1, 0) ] 1  :   149   18    9.447
  41  [    2 ( 0, 0, 0) ] 2     9  [    2 ( 0,-1, 0) ] 3  :   153   18    9.447
  41  [    2 ( 0, 0, 0) ] 2    14  [    2 ( 0, 1, 0) ] 3  :   160   18    4.075
  41  [    2 ( 0, 0, 0) ] 2    60  [    2 ( 0, 1,-1) ] 1  :   164   18   10.289
  41  [    2 ( 0, 0, 0) ] 2    57  [    2 ( 0,-1, 1) ] 1  :   169   18   10.289
  41  [    2 ( 0, 0, 0) ] 2    27  [    2 ( 0, 0,-1) ] 3  :   181   18    6.280
  41  [    2 ( 0, 0, 0) ] 2    29  [    2 ( 0, 0, 1) ] 3  :   192   18    2.495
  41  [    2 ( 0, 0, 0) ] 2    59  [    2 (-1, 0, 0) ] 2  :    49   19   10.781
  41  [    2 ( 0, 0, 0) ] 2    58  [    2 ( 1, 0, 0) ] 2  :    52   19    9.112
  41  [    2 ( 0, 0, 0) ] 2    31  [    2 (-1, 1, 0) ] 2  :    69   19    4.778
  41  [    2 ( 0, 0, 0) ] 2    25  [    2 ( 1,-1, 0) ] 2  :    72   19    4.778
  41  [    2 ( 0, 0, 0) ] 2    57  [    2 ( 0,-1, 1) ] 2  :    81   19   10.289
  41  [    2 ( 0, 0, 0) ] 2    60  [    2 ( 0, 1,-1) ] 2  :    84   19   10.289
  41  [    2 ( 0, 0, 0) ] 2    27  [    2 ( 0, 0,-1) ] 2  :    93   19    6.280
  41  [    2 ( 0, 0, 0) ] 2    29  [    2 ( 0, 0, 1) ] 2  :    96   19    2.495
  41  [    2 ( 0, 0, 0) ] 2    59  [    2 (-1, 0, 0) ] 3  :    49   20   10.781
  41  [    2 ( 0, 0, 0) ] 2    58  [    2 ( 1, 0, 0) ] 3  :    56   20    9.112
  41  [    2 ( 0, 0, 0) ] 2    25  [    2 ( 1,-1, 0) ] 1  :    68   20    4.778
  41  [    2 ( 0, 0, 0) ] 2    31  [    2 (-1, 1, 0) ] 1  :    69   20    4.778
  41  [    2 ( 0, 0, 0) ] 2    57  [    2 ( 0,-1, 1) ] 3  :    81   20   10.289
  41  [    2 ( 0, 0, 0) ] 2    60  [    2 ( 0, 1,-1) ] 3  :    88   20   10.289
  41  [    2 ( 0, 0, 0) ] 2    29  [    2 ( 0, 0, 1) ] 1  :    92   20    2.495
  41  [    2 ( 0, 0, 0) ] 2    27  [    2 ( 0, 0,-1) ] 1  :    93   20    6.280
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 (-1, 1,-1) ] 2  :     8   21   12.477
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 2,-1, 1) ] 2  :    20   21    5.763
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 ( 1,-1, 2) ] 2  :    32   21   11.066
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 (-1, 2,-1) ] 2  :    40   21    4.075
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 ( 1,-1,-1) ] 1  :     4   22    9.447
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 (-1, 1,-1) ] 1  :    20   22   12.477
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 (-1, 1,-1) ] 3  :    32   22   12.477
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 (-1,-1, 1) ] 3  :    48   22    0.000
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 2, 1,-1) ] 3  :    64   22    4.778
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 2,-1, 1) ] 1  :    68   22    5.763
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 2,-1, 1) ] 3  :    80   22    5.763
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 2,-1,-1) ] 1  :    84   22    7.058
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 ( 1, 2,-1) ] 3  :   112   22    7.486
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 ( 1,-1, 2) ] 1  :   116   22   11.066
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 ( 1,-1, 2) ] 3  :   128   22   11.066
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 (-1, 2, 1) ] 1  :   132   22    4.075
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 (-1, 2,-1) ] 1  :   148   22    4.075
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 (-1, 2,-1) ] 3  :   160   22    4.075
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 (-1, 1, 2) ] 1  :   164   22    4.778
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 (-1,-1, 2) ] 3  :   192   22   10.781
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 ( 1,-1,-1) ] 2  :     4   23    9.447
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 (-1,-1, 1) ] 2  :    24   23    0.000
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 2, 1,-1) ] 2  :    32   23    4.778
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 2,-1,-1) ] 2  :    44   23    7.058
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 ( 1, 2,-1) ] 2  :    56   23    7.486
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 (-1, 2, 1) ] 2  :    68   23    4.075
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 (-1, 1, 2) ] 2  :    84   23    4.778
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 (-1,-1, 2) ] 2  :    96   23   10.781
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 ( 1,-1,-1) ] 3  :     8   24    9.447
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 (-1,-1, 1) ] 1  :    20   24    0.000
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 2, 1,-1) ] 1  :    28   24    4.778
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 2,-1,-1) ] 3  :    48   24    7.058
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 ( 1, 2,-1) ] 1  :    52   24    7.486
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 (-1, 2, 1) ] 3  :    72   24    4.075
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 (-1, 1, 2) ] 3  :    88   24    4.778
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 (-1,-1, 2) ] 1  :    92   24   10.781
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 0, 0,-1) ] 2  :     8   25    4.778
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 (-1, 0, 0) ] 2  :    20   25    4.778
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 2, 0, 0) ] 2  :    28   25    9.982
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 2,-1, 0) ] 2  :    48   25    7.058
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 0, 2,-1) ] 2  :    60   25    9.112
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 0, 0, 2) ] 2  :    72   25    7.486
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 0,-1, 2) ] 2  :    76   25    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 (-1, 2, 0) ] 2  :    88   25    4.075
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 0, 0,-1) ] 1  :     4   26    4.778
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 (-1, 0, 0) ] 3  :    24   26    4.778
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 2, 0, 0) ] 3  :    32   26    9.982
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 2,-1, 0) ] 1  :    44   26    7.058
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 0, 2,-1) ] 3  :    64   26    9.112
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 0, 0, 2) ] 1  :    68   26    7.486
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 0,-1, 2) ] 3  :    80   26    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 (-1, 2, 0) ] 1  :    84   26    4.075
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 0, 0,-1) ] 3  :    16   27    4.778
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 0,-1, 0) ] 1  :    20   27    2.495
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 0,-1, 0) ] 3  :    32   27    2.495
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 (-1, 0, 0) ] 1  :    36   27    4.778
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 2, 0, 0) ] 1  :    52   27    9.982
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 2, 0,-1) ] 1  :    68   27    5.763
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 2, 0,-1) ] 3  :    80   27    5.763
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 2,-1, 0) ] 3  :    96   27    7.058
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 0, 2, 0) ] 1  :   100   27    7.058
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 0, 2, 0) ] 3  :   112   27    7.058
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 0, 2,-1) ] 1  :   116   27    9.112
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 0, 0, 2) ] 3  :   144   27    7.486
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 0,-1, 2) ] 1  :   148   27    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 (-1, 2, 0) ] 3  :   176   27    4.075
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 (-1, 0, 2) ] 1  :   180   27    9.447
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 (-1, 0, 2) ] 3  :   192   27    9.447
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 0,-1, 0) ] 2  :     8   28    2.495
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 2, 0,-1) ] 2  :    20   28    5.763
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 0, 2, 0) ] 2  :    28   28    7.058
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 (-1, 0, 2) ] 2  :    48   28    9.447
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 2, 1,-2) ] 2  :     8   29    2.495
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 2, 0,-2) ] 2  :    16   29    7.058
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 ( 1, 2, 0) ] 2  :    28   29    9.447
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 ( 1,-2, 0) ] 2  :    48   29    9.447
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 0, 2, 1) ] 2  :    52   29    5.763
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 0,-2, 1) ] 2  :    72   29    5.763
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 (-2, 1, 2) ] 2  :    84   29    2.495
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 (-2, 0, 2) ] 2  :    92   29    7.058
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 2, 1, 0) ] 1  :     4   30    4.778
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 2, 1,-2) ] 1  :    12   30    2.495
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 2, 0,-2) ] 3  :    32   30    7.058
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 2,-2, 0) ] 3  :    48   30    7.486
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 ( 1, 2, 0) ] 1  :    52   30    9.447
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 ( 1, 2,-2) ] 1  :    60   30    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 ( 1, 0,-2) ] 3  :    80   30    4.075
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 ( 1,-2, 0) ] 3  :    96   30    9.447
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 0, 2, 1) ] 3  :   104   30    5.763
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 0, 1, 2) ] 3  :   120   30    7.058
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 0,-2, 2) ] 1  :   132   30    9.982
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 0,-2, 1) ] 1  :   140   30    5.763
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 (-2, 2, 1) ] 3  :   152   30    4.778
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 (-2, 1, 2) ] 3  :   168   30    2.495
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 (-2, 0, 2) ] 1  :   180   30    7.058
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 (-2, 0, 1) ] 1  :   188   30    9.112
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 2, 1,-2) ] 3  :    16   31    2.495
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 2, 0, 1) ] 1  :    20   31    9.112
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 2, 0,-2) ] 1  :    28   31    7.058
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 2,-2, 1) ] 3  :    40   31    4.778
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 ( 1, 2, 0) ] 3  :    56   31    9.447
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 ( 1, 0, 2) ] 3  :    72   31    4.075
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 ( 1,-2, 2) ] 1  :    84   31    4.778
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 ( 1,-2, 0) ] 1  :    92   31    9.447
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 0, 2, 1) ] 1  :   100   31    5.763
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 0, 2,-2) ] 1  :   108   31    9.982
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 0, 1,-2) ] 3  :   128   31    7.058
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 0,-2, 1) ] 3  :   144   31    5.763
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 (-2, 2, 0) ] 3  :   160   31    7.486
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 (-2, 1, 2) ] 1  :   164   31    2.495
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 (-2, 1, 0) ] 1  :   172   31    4.778
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 (-2, 0, 2) ] 3  :   184   31    7.058
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 2, 1, 0) ] 2  :     4   32    4.778
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 2,-2, 0) ] 2  :    24   32    7.486
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 ( 1, 2,-2) ] 2  :    32   32    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 ( 1, 0,-2) ] 2  :    40   32    4.075
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 0, 1, 2) ] 2  :    60   32    7.058
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 0,-2, 2) ] 2  :    68   32    9.982
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 (-2, 2, 1) ] 2  :    76   32    4.778
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 (-2, 0, 1) ] 2  :    96   32    9.112
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 2, 1, 0) ] 3  :     8   33    4.778
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 2, 0, 1) ] 3  :    24   33    9.112
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 2,-2, 1) ] 1  :    36   33    4.778
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 2,-2, 0) ] 1  :    44   33    7.486
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 ( 1, 2,-2) ] 3  :    64   33    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 ( 1, 0, 2) ] 1  :    68   33    4.075
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 ( 1, 0,-2) ] 1  :    76   33    4.075
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 ( 1,-2, 2) ] 3  :    88   33    4.778
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 0, 2,-2) ] 3  :   112   33    9.982
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 0, 1, 2) ] 1  :   116   33    7.058
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 0, 1,-2) ] 1  :   124   33    7.058
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 0,-2, 2) ] 3  :   136   33    9.982
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 (-2, 2, 1) ] 1  :   148   33    4.778
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 (-2, 2, 0) ] 1  :   156   33    7.486
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 (-2, 1, 0) ] 3  :   176   33    4.778
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 (-2, 0, 1) ] 3  :   192   33    9.112
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 2, 0, 1) ] 2  :    12   34    9.112
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 2,-2, 1) ] 2  :    20   34    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 ( 1, 0, 2) ] 2  :    36   34    4.075
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 ( 1,-2, 2) ] 2  :    44   34    4.778
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 0, 2,-2) ] 2  :    56   34    9.982
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 0, 1,-2) ] 2  :    64   34    7.058
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 (-2, 2, 0) ] 2  :    80   34    7.486
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 (-2, 1, 0) ] 2  :    88   34    4.778
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 (-2, 0, 2) ] 2  :    29   35    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 2, 0,-2) ] 2  :    32   35    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 0,-2, 0) ] 2  :    37   35    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 0, 2, 0) ] 2  :    40   35    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 2, 0, 0) ] 1  :   100   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 (-2, 0, 0) ] 1  :   105   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 2, 0,-2) ] 1  :   116   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 (-2, 0, 2) ] 1  :   117   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 (-2, 0, 2) ] 3  :   121   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 2, 0,-2) ] 3  :   128   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 (-2, 2, 0) ] 3  :   133   36    4.778
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 2,-2, 0) ] 3  :   144   36    4.778
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 0, 2, 0) ] 1  :   148   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 0,-2, 0) ] 1  :   149   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 0,-2, 0) ] 3  :   153   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    46  [    2 ( 0, 2, 0) ] 3  :   160   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 0, 2,-2) ] 1  :   164   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 0,-2, 2) ] 1  :   169   36    4.075
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 0, 0,-2) ] 3  :   181   36    4.778
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 0, 0, 2) ] 3  :   192   36    4.778
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 (-2, 0, 0) ] 2  :    49   37    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 2, 0, 0) ] 2  :    52   37    4.075
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 (-2, 2, 0) ] 2  :    69   37    4.778
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 2,-2, 0) ] 2  :    72   37    4.778
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 0,-2, 2) ] 2  :    81   37    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 0, 2,-2) ] 2  :    84   37    4.075
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 0, 0,-2) ] 2  :    93   37    4.778
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 0, 0, 2) ] 2  :    96   37    4.778
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 (-2, 0, 0) ] 3  :    49   38    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 2, 0, 0) ] 3  :    56   38    4.075
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 2,-2, 0) ] 1  :    68   38    4.778
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 (-2, 2, 0) ] 1  :    69   38    4.778
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 0,-2, 2) ] 3  :    81   38    4.075
  41  [    2 ( 0, 0, 0) ] 2    44  [    2 ( 0, 2,-2) ] 3  :    88   38    4.075
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 0, 0, 2) ] 1  :    92   38    4.778
  41  [    2 ( 0, 0, 0) ] 2    47  [    2 ( 0, 0,-2) ] 1  :    93   38    4.778
  41  [    2 ( 0, 0, 0) ] 3    41  [    2 ( 0, 0, 0) ] 3  :     6    1    4.778
  41  [    2 ( 0, 0, 0) ] 3     1  [    1 ( 0, 0, 0) ] 3  :     6    2    2.495
  41  [    2 ( 0, 0, 0) ] 3    18  [    1 ( 1, 0, 0) ] 3  :    18    2    4.075
  41  [    2 ( 0, 0, 0) ] 3    38  [    1 ( 0, 1, 0) ] 3  :    30    2    5.763
  41  [    2 ( 0, 0, 0) ] 3    53  [    1 ( 0, 0, 1) ] 3  :    42    2    7.486
  41  [    2 ( 0, 0, 0) ] 3     1  [    1 ( 0, 0, 0) ] 1  :     4    3    2.495
  41  [    2 ( 0, 0, 0) ] 3     1  [    1 ( 0, 0, 0) ] 2  :     8    3    2.495
  41  [    2 ( 0, 0, 0) ] 3    18  [    1 ( 1, 0, 0) ] 1  :    20    3    4.075
  41  [    2 ( 0, 0, 0) ] 3    18  [    1 ( 1, 0, 0) ] 2  :    28    3    4.075
