 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                 20 0.68867313     -.13773463     -.96414238                  5  271.31251     0.37401713     0.97091018E-11 0.47677559E-11 0.31975604E-11       Infinity -.50557417E-06 -.74649189E-06 -.31657073E-06
  300.00000                 20 0.68867313     -.13773463     -.96414238                  6  275.69496     0.36341115     0.18795298E-10 0.95318582E-11 0.63244652E-11       Infinity -.43096643E-07 -.58688443E-06 0.13938673E-05
  300.00000                 21 0.82640775      0.0000000     -1.1018770                  1  88.346825      1.8953414     0.50883866E-10 0.18763084E-10 0.13708257E-10       Infinity -.45406536E-05 -.36073827E-10 -.61848890E-10
  300.00000                 21 0.82640775      0.0000000     -1.1018770                  2  88.346828      1.8953413     0.51089287E-10 0.18492986E-10 0.13578077E-10       Infinity -.45405447E-05 -.36444801E-10 -.61899807E-10
  300.00000                 21 0.82640775      0.0000000     -1.1018770                  3  219.05774     0.53783192     0.18458893E-10 0.64552336E-11 0.47826869E-11       Infinity 0.59347100E-05 -.62744847E-11 -.38545052E-12
  300.00000                 21 0.82640775      0.0000000     -1.1018770                  4  219.05774     0.53783191     0.18524236E-10 0.64319459E-11 0.47742433E-11       Infinity 0.59347197E-05 -.61127237E-11 -.30023869E-12
  300.00000                 21 0.82640775      0.0000000     -1.1018770                  5  271.54117     0.37345410     0.16018757E-10 0.68589145E-11 0.48025554E-11       Infinity -.45628986E-06 0.16736173E-10 0.20384887E-10
  300.00000                 21 0.82640775      0.0000000     -1.1018770                  6  271.54117     0.37345410     0.16048069E-10 0.72209432E-11 0.49801081E-11       Infinity -.45626233E-06 0.16851007E-10 0.20430320E-10
  300.00000                 22 0.68867313     -.41320388     -.68867313                  1  65.725399      2.6986766     0.11884153E-09 0.10603835E-09 0.56037738E-10       Infinity 0.50279415E-06 0.20340441E-05 -.50297374E-06
  300.00000                 22 0.68867313     -.41320388     -.68867313                  2  82.079070      2.0730830     0.58719536E-10 0.59556218E-10 0.29567459E-10       Infinity 0.39171110E-05 0.70226326E-05 -.39173637E-05
  300.00000                 22 0.68867313     -.41320388     -.68867313                  3  196.16307     0.64021154     0.36351941E-11 0.20434312E-11 0.13081104E-11       Infinity -.52179777E-05 -.70444389E-06 0.52179283E-05
  300.00000                 22 0.68867313     -.41320388     -.68867313                  4  238.83470     0.46646200     0.26102756E-10 0.29870262E-10 0.13929857E-10       Infinity 0.16189242E-05 -.40533197E-05 -.16188956E-05
  300.00000                 22 0.68867313     -.41320388     -.68867313                  5  280.11021     0.35310805     0.12563019E-10 0.39911368E-11 0.30288906E-11       Infinity -.94560983E-06 -.16109024E-05 0.94565195E-06
  300.00000                 22 0.68867313     -.41320388     -.68867313                  6  283.26430     0.34597281     0.12136079E-10 0.55495118E-11 0.38081461E-11       Infinity -.33385652E-06 -.48641461E-06 0.33393986E-06
  300.00000                 23 0.82640775     -.27546925     -.82640775                  1  73.003825      2.3852784     0.10633040E-09 0.54333201E-10 0.35958804E-10       Infinity 0.41642775E-06 0.20420092E-05 -.41656261E-06
  300.00000                 23 0.82640775     -.27546925     -.82640775                  2  105.19275      1.5240413     0.57585948E-10 0.32614085E-10 0.20821644E-10       Infinity -.72516299E-06 0.16114262E-05 0.72516158E-06
