  285     0.000    0.294   -0.367   -0.735  71.191      94.971      179.57      240.12      275.38      281.46    
  286     0.000    0.331   -0.331   -0.771  71.472      98.823      180.47      237.77      274.33      281.30    
  287     0.000    0.367   -0.294   -0.808  73.817      102.05      181.32      234.70      273.65      280.61    
  288     0.000    0.404   -0.257   -0.845  77.921      104.38      182.46      231.02      273.21      279.43    
  289     0.000    0.441   -0.220   -0.882  83.018      105.93      184.01      226.80      272.87      277.93    
  290     0.000    0.477   -0.184   -0.918  88.243      106.96      185.97      222.19      272.55      276.36    
  291     0.000    0.514   -0.147   -0.955  92.868      107.61      188.31      217.51      272.17      274.93    
  292     0.000    0.551   -0.110   -0.992  96.446      107.76      191.16      213.18      271.77      273.77    
  293     0.000    0.588   -0.073   -1.028  98.890      107.01      194.72      209.58      271.45      272.91    
  294     0.000    0.624   -0.037   -1.065  100.39      104.89      199.27      206.86      271.40      272.26    
  295     0.000    0.661    0.000   -1.102  101.21      101.21      204.89      204.89      271.74      271.74    
  296     0.000    0.698    0.037   -1.139  96.208      101.55      203.27      211.36      271.34      272.47    
  297     0.000    0.735    0.073   -1.175  90.461      101.57      201.57      218.21      271.04      273.49    
  298     0.000    0.771    0.110   -1.212  84.681      101.35      199.39      224.87      270.82      274.64    
  299     0.000    0.808    0.147   -1.249  79.621      101.00      196.47      230.80      270.71      275.74    
  300     0.000    0.845    0.184   -1.286  76.007      100.58      192.68      235.69      270.69      276.62    
  301     0.000   -0.184   -0.918   -0.184  74.323      95.107      196.29      240.78      270.39      275.55    
  302     0.000   -0.147   -0.882   -0.220  75.253      94.850      190.42      243.40      270.59      275.73    
  303     0.000   -0.110   -0.845   -0.257  78.241      94.525      183.80      244.71      271.09      275.69    
  304     0.000   -0.073   -0.808   -0.294  82.385      94.086      176.97      244.86      272.08      275.53    
